,BPC9,BPC10,BPC11,BPC12,BPC13,BPC14,BPC15,BPC16,BPCdem1,BPCdem2,indpt_EO,xdemWhite,demBlackBin,xdemHispBin,demRaceOther,age_18-34,age_35-44,age_45-64,age_65+,xeduc3_nocollege,xeduc3_bach,xeduc3_postgrad,xpid3_D,xpid3_I,xpid3_R,xsubVote20O_Biden,xsubVote20O_Trump,xsubVote20O_Other,xsubVote20O_NoVote,xdemGender_M,xdemGender_F
932,2,2,2,2,2,2,2,2,,0.0,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
933,1,4,4,4,4,4,3,4,1.0,,1,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
934,1,1,1,1,2,2,2,2,,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
935,2,2,2,2,2,2,2,2,0.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
936,1,1,1,1,1,1,1,1,,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
937,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
938,2,2,2,2,2,2,2,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
939,4,4,4,4,4,4,2,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
940,1,1,1,1,1,1,1,1,,0.0,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
941,5,5,5,5,5,5,5,5,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
942,2,2,2,3,2,2,3,3,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
943,1,1,1,1,1,2,2,1,,1.0,1,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
944,2,2,2,2,2,2,2,2,,1.0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
945,5,2,5,3,3,2,3,3,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
946,2,1,1,2,1,1,1,1,,1.0,0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
947,1,1,1,1,1,1,1,1,,0.0,1,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
948,4,3,3,4,3,2,4,4,1.0,,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
949,1,1,1,1,1,1,1,1,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
950,1,1,1,1,1,1,1,1,,1.0,1,0.0,0.0,1.0,1.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
951,1,2,2,2,2,2,2,3,,0.0,1,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
952,1,1,1,1,1,1,1,2,0.0,,0,0.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
953,4,4,4,4,5,5,5,5,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
954,4,4,4,4,4,4,4,4,0.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
955,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,1.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
956,2,2,2,4,1,1,1,3,1.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
957,1,1,1,1,2,2,2,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
958,1,1,1,1,1,1,1,1,1.0,,1,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
959,5,5,5,5,5,1,5,5,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
960,1,1,1,1,1,1,1,1,0.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
961,2,2,2,2,2,2,2,2,,1.0,0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
962,1,1,1,1,1,1,1,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
963,1,1,1,1,1,1,5,5,,1.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
964,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
965,1,1,1,1,1,1,1,5,,1.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
966,1,1,1,1,1,1,1,1,,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
967,5,5,5,5,5,5,5,5,,1.0,1,0.0,0.0,0.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
968,1,1,1,1,2,2,2,5,,1.0,0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
969,2,2,2,2,2,2,2,2,0.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
970,5,5,5,5,5,5,5,5,0.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
971,2,2,2,2,2,5,2,2,,,0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
972,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
973,2,2,2,2,2,2,2,2,0.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
974,2,1,2,2,2,2,2,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
975,3,3,3,3,2,3,3,3,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
976,1,1,1,1,1,1,1,1,,1.0,0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
977,2,2,2,2,3,3,3,3,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
978,1,1,1,1,1,1,1,1,,,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
979,3,3,3,3,3,3,3,3,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
980,5,5,5,5,2,2,2,2,,1.0,1,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
981,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,1.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
982,1,1,1,2,2,2,1,2,1.0,,1,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
983,4,3,3,4,2,2,3,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
984,4,4,3,4,4,4,5,4,,1.0,0,0.0,0.0,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
985,1,1,1,1,1,1,1,1,,0.0,1,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
986,2,2,2,2,2,2,2,2,,,0,0.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
987,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
988,5,3,2,5,3,5,2,5,0.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
989,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
990,1,1,1,3,1,1,1,2,0.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
991,1,1,1,3,1,1,1,3,1.0,,1,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
992,4,3,3,4,2,2,2,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
993,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
994,4,4,4,4,4,4,4,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
995,1,1,1,1,1,1,1,1,,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
996,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,1.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
997,1,1,1,1,5,1,1,1,,1.0,0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
998,2,2,2,3,2,2,2,3,0.0,,1,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
999,3,4,1,4,1,1,5,3,0.0,,1,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1000,4,4,4,4,4,4,4,4,0.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1001,3,2,3,4,3,2,2,2,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1002,4,4,4,4,4,4,4,4,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1003,2,2,2,2,2,2,2,2,0.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1004,2,2,2,2,2,2,2,2,,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1005,1,1,1,1,1,1,1,1,0.0,,1,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1006,1,1,2,3,1,1,1,1,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1007,1,1,1,1,1,1,1,2,,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1008,4,4,4,4,4,4,4,4,,,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1009,1,1,1,1,1,1,1,1,0.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
1010,2,2,2,2,2,2,3,2,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1011,1,1,1,2,2,2,2,2,0.0,,1,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1012,3,3,3,4,3,3,3,3,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1013,1,1,1,1,1,1,1,1,0.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
1014,4,3,3,4,3,3,2,1,0.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1015,2,1,3,2,3,3,2,3,,1.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1016,1,1,1,1,1,1,1,1,,1.0,1,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1017,1,1,1,4,1,1,2,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1018,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
1019,2,2,2,2,2,2,2,2,0.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1020,1,1,1,2,1,1,1,1,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1021,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
1022,3,3,3,3,3,3,3,3,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
1023,1,1,1,3,1,2,1,2,1.0,,1,1.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
1024,1,2,1,2,2,2,2,1,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1025,4,2,1,2,1,2,1,2,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1026,2,2,1,2,2,2,2,2,,1.0,0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1027,1,1,1,1,1,1,1,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1028,1,1,1,1,1,1,1,1,,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1029,3,3,3,4,2,2,2,2,0.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1030,2,1,2,2,2,2,2,2,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1031,1,1,1,1,1,1,1,1,,0.0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
1032,2,2,2,2,2,3,2,2,,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1033,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
1034,5,5,5,2,5,2,2,5,,1.0,1,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1035,3,3,4,3,3,4,4,3,,,0,1.0,0.0,1.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1036,5,5,5,5,5,5,5,5,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1037,1,2,2,2,2,2,2,2,,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1038,2,2,2,2,2,2,2,2,,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
1039,1,1,1,1,1,2,2,2,,0.0,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1040,4,4,4,4,4,4,4,4,0.0,,1,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1041,2,2,2,2,2,2,2,2,0.0,,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1042,2,2,2,1,1,2,1,1,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1043,1,1,2,2,1,1,1,1,,1.0,0,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
1044,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1045,2,3,4,2,2,2,2,2,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1046,2,2,2,3,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1047,4,4,4,4,4,4,4,4,,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1048,2,5,5,1,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
1049,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
1050,5,5,5,5,5,5,5,5,,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1051,2,2,2,3,3,2,3,3,,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1052,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1053,2,3,2,4,2,2,2,2,0.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1054,4,4,4,4,4,4,4,4,1.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
1055,1,1,1,1,1,1,1,1,,0.0,1,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1056,1,1,1,1,1,1,1,1,,1.0,1,0.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
1057,3,3,3,4,3,3,3,3,,,1,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1058,2,2,2,2,1,2,3,3,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1059,2,2,2,2,2,2,2,2,0.0,,0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1060,5,5,5,5,5,5,5,5,,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1061,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1062,5,5,5,2,2,2,2,2,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1063,4,4,4,4,3,3,4,4,,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1064,3,3,3,3,4,4,4,4,,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
1065,1,1,4,1,1,1,1,1,,1.0,1,0.0,0.0,0.0,1.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
1066,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1067,1,5,5,3,2,4,3,1,0.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1068,3,2,2,2,2,2,2,2,1.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1069,5,2,2,3,2,3,2,3,0.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
1070,3,4,4,4,4,3,3,4,,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1071,1,1,1,1,1,1,1,1,,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1072,1,1,1,1,1,1,1,1,,1.0,0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1073,1,1,1,1,1,1,1,1,,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1074,2,2,2,2,2,2,2,2,,0.0,0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1075,2,2,2,2,2,1,2,2,1.0,,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1076,5,5,5,5,5,5,5,5,,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1077,1,1,1,1,3,3,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1078,1,1,2,2,1,2,2,2,,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1079,2,2,2,2,2,2,2,2,,0.0,0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1080,1,1,1,1,1,1,1,1,1.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1081,1,2,2,2,1,2,2,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1082,2,2,2,2,3,3,3,3,,1.0,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1083,2,2,2,2,2,2,2,2,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1084,4,2,2,4,2,2,2,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1085,1,1,1,1,2,1,1,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1086,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
1087,1,1,1,1,2,1,1,2,,0.0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
1088,1,1,1,2,1,1,1,1,0.0,,1,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1089,1,1,1,1,3,4,4,4,1.0,,1,0.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1090,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1091,4,3,4,4,2,2,2,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1092,4,4,5,3,2,2,5,5,,1.0,0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
1093,2,2,2,2,2,3,2,1,,0.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1094,2,1,2,2,1,1,1,1,0.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
1095,1,1,1,1,1,1,1,1,,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1096,1,1,1,1,1,1,1,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1097,1,1,1,1,1,1,1,1,,0.0,1,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1098,2,2,2,2,2,2,2,2,0.0,,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1099,1,5,5,5,5,5,5,5,,1.0,0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1100,1,1,1,1,3,3,3,3,,1.0,1,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1101,2,2,2,2,2,2,2,2,,1.0,0,0.0,0.0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1102,3,3,4,4,3,3,4,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1103,1,1,1,1,5,1,2,2,,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1104,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1105,3,3,3,3,5,5,2,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1106,2,2,2,2,2,2,2,2,,,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1107,3,2,2,3,3,3,2,2,,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1108,1,1,1,2,1,1,1,2,0.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1109,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1110,4,2,4,4,3,3,4,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
1111,2,1,1,1,1,2,1,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
1112,1,2,2,1,2,1,2,2,,0.0,0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
1113,2,2,2,3,5,1,3,2,,1.0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
1114,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1115,1,1,1,1,1,1,2,1,,1.0,1,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1116,1,1,1,1,2,2,2,2,,,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
1117,5,5,5,2,2,2,2,2,,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
1118,1,1,2,1,1,1,1,1,,0.0,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
