"xdemAll","age","AUD","BPC1_1NET","BPC1_2NET","BPC1_3NET","BPC1_4NET","BPC1_5NET","BPC1_6NET","BPC1_7NET","BPC1_8NET","BPC1_9NET","BPC1_10NET","BPC1_11NET","BPC1_12NET","BPC1_13NET","BPC1_14_TEXT","BPC1_14NET","BPC1_15NET","BPC1_16NET","BPC2","BPC3_1NET","BPC3_2NET","BPC3_3NET","BPC3_4NET","BPC3_5NET","BPC3_6NET","BPC3_7NET","BPC3_8NET","BPC3_9NET","BPC3_10NET","BPC3_11NET","BPC3_12NET","BPC3_13NET","BPC3_14_TEXT","BPC3_14NET","BPC3_15NET","BPC3_16NET","BPC4","BPC5_1NET","BPC5_2NET","BPC5_3NET","BPC5_4NET","BPC5_5NET","BPC5_6NET","BPC5_7NET","BPC5_8NET","BPC5_9NET","BPC5_10NET","BPC5_11NET","BPC5_12NET","BPC5_13NET","BPC5_14_TEXT","BPC5_14NET","BPC5_15NET","BPC5_16NET","BPC6a","BPC6a_cand1n","BPC6a_cand2n","BPC6b","BPC6b_cand1n","BPC6b_cand2n","BPC6c","BPC6c_cand1n","BPC6c_cand2n","BPC6d","BPC6d_cand1n","BPC6d_cand2n","BPC6e","BPC6e_cand1n","BPC6e_cand2n","BPC6f","BPC6f_cand1n","BPC6f_cand2n","BPC7","BPC8","BPC9","BPC10","BPC11","BPC12","BPC13","BPC14","BPC15","BPC16","BPC17_1NET","BPC17_2NET","BPC17_3NET","BPC17_4NET","BPC17_5NET","BPC17_6NET","BPC17_7NET","BPC17_8NET","BPC17_9_TEXT","BPC17_9NET","BPC17_10NET","BPCdem1","BPCdem2","BPCxdem1","BPCxdem2","BPCxdem3","BPCxdem4","BPCxdem5","BPCxdem6","BPCxdem7","BPCxdem8","BPCxdem9","demAgeGeneration","demBlackBin","demRaceOther","xBPC7dem","xBPC7rep","xBPC7state","xdemBidenApprove","xdemBidenApprove2","xdemBidenFav","xdemBidenFavFull","xdemEmploy","xdemEvang","xdemGender","xdemHispBin","xdemIdeo3","xdemInc3","xdemMilHH1","xdemReligion","xdemReligOther","xdemUsr","xdemWhite","xeduc3","xnr1","xnr3","xpid3","xpidGender","xreg4","xsubVote14O","xsubVote16O","xsubVote18O","xsubVote20O","wts"
1,1,3,1,2,1,2,2,2,1,2,2,2,2,2,2,NA,2,2,2,NA,1,2,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,NA,1,2,1,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,3,5,8,2,10,9,2,9,12,2,8,14,3,1,4,2,5,12,3,7,1,1,2,3,2,2,3,3,2,2,2,1,2,2,2,2,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,NA,1,2,1,NA,NA,NA,3,2,4,2,4,1,NA,2,NA,NA,1,2,4,NA,3,NA,1,2,1,3,6,3,2,1,NA,2,0.8433137276164094
1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,1,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,3,1,4,3,1,8,3,1,9,1,11,8,3,9,14,3,3,15,3,7,3,5,3,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,NA,3,2,3,2,3,6,2,2,NA,2,1,1,1,NA,3,1,1,2,1,2,4,3,2,4,NA,4,0.8988087866510679
1,3,3,1,2,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,NA,1,2,2,2,1,1,2,2,2,2,2,2,2,NA,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,1,13,1,2,7,5,3,4,9,2,7,10,1,6,4,3,7,1,4,6,1,1,1,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,1,NA,4,NA,NA,1,1,1,1,7,1,2,NA,1,1,2,5,NA,1,NA,1,1,4,1,2,3,2,4,NA,2,0.485958594005883
1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,3,7,1,3,15,11,3,13,2,3,5,12,3,1,7,3,4,9,6,7,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,6,1,1,1,1,7,1,2,NA,3,1,2,5,NA,1,NA,1,1,4,1,2,3,1,1,1,1,0.30140975983382035
1,3,3,2,2,2,1,2,2,2,2,1,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,1,1,2,2,8,7,1,1,2,1,7,2,2,1,13,1,12,15,3,4,3,3,3,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,1,1,NA,NA,NA,3,NA,NA,NA,NA,3,2,4,2,4,1,NA,1,NA,3,3,2,4,NA,2,1,1,2,2,3,5,3,1,2,2,2,1.3348528352879494
1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,1,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,3,4,13,3,7,4,1,11,1,2,2,6,1,5,9,3,9,1,2,2,1,2,3,3,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,4,2,4,6,1,2,NA,3,3,2,1,NA,2,1,2,2,8,3,6,3,2,2,NA,2,1.7168833280987867
1,4,3,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,2,2,1,1,NA,2,2,2,2,1,11,2,4,11,3,10,4,3,1,2,2,8,6,3,10,3,3,7,1,1,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,3,NA,2,4,2,4,6,2,2,NA,2,1,2,1,NA,1,1,1,2,4,2,4,3,1,2,2,2,1.4893427878042902
1,2,3,2,2,2,2,1,1,2,2,2,2,2,1,2,NA,2,2,2,NA,1,2,1,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,1,2,2,1,2,2,2,2,1,2,NA,2,2,2,1,12,4,1,12,13,3,3,4,1,5,15,2,9,4,3,11,10,5,5,2,1,2,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,2,1,NA,5,NA,NA,1,1,1,1,1,1,1,NA,1,1,2,5,NA,3,NA,1,1,7,1,1,3,1,1,1,1,1.2769508833909187
1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,2,1,2,2,2,2,2,2,2,1,2,1,2,NA,2,2,2,NA,2,2,2,2,1,1,2,2,2,2,1,2,2,NA,2,2,2,1,14,9,2,8,5,1,12,1,2,5,13,1,12,9,1,14,1,6,7,2,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,2,1,NA,NA,6,NA,1,1,1,1,1,2,1,NA,2,1,2,1,NA,1,NA,1,1,1,1,1,3,2,4,NA,1,0.49523401622991503
1,3,3,2,1,2,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,NA,2,1,2,2,2,1,2,2,2,1,2,2,2,NA,2,2,2,1,7,13,1,7,14,1,1,2,2,9,12,2,8,13,3,8,13,3,5,2,3,2,3,2,2,3,3,1,2,2,2,2,1,1,2,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,NA,1,3,NA,NA,3,NA,NA,2,4,2,4,1,NA,1,NA,3,1,2,1,NA,1,1,1,2,1,3,5,3,1,4,2,2,1.0630069792115617
1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,1,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,1,1,2,2,1,2,2,2,2,2,NA,2,2,2,3,2,9,3,6,2,1,11,3,3,13,4,3,8,15,3,3,11,3,2,1,1,1,2,3,3,3,3,2,2,2,2,2,2,2,2,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,3,1,NA,NA,3,NA,2,3,2,3,1,NA,2,NA,2,1,2,4,NA,1,NA,1,2,5,2,4,3,1,1,1,1,0.8254077763495221
1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,1,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,1,2,1,2,2,2,2,NA,2,2,2,1,10,4,1,11,9,1,1,9,1,7,13,1,15,12,1,10,7,4,5,2,2,3,1,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,4,NA,2,3,2,3,1,1,2,NA,1,1,2,1,NA,2,1,1,2,7,3,6,3,1,2,2,2,1.0606382245166515
1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,3,5,11,3,11,9,3,7,10,3,3,5,3,1,6,3,6,13,6,7,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,6,NA,NA,NA,NA,2,NA,2,NA,NA,1,2,4,NA,1,NA,1,1,3,2,4,3,2,4,NA,4,0.36214262764104116
1,4,3,2,1,2,2,1,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,1,2,2,1,2,2,2,1,2,NA,2,2,2,NA,2,2,2,1,2,2,2,1,2,2,2,2,2,NA,2,2,2,3,5,4,3,10,9,3,1,14,3,1,2,3,1,9,3,1,2,5,5,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,5,NA,2,4,2,4,6,2,1,NA,3,3,2,1,NA,2,1,2,2,1,3,5,3,1,2,2,2,1.1639966947637561
1,3,3,1,2,2,2,2,2,2,1,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,3,1,8,1,10,4,2,14,5,3,5,8,2,1,11,3,14,7,5,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,1,1,NA,NA,NA,3,NA,NA,5,NA,NA,2,3,2,3,1,NA,1,NA,2,1,2,4,NA,2,1,1,2,1,1,1,3,2,4,NA,1,0.876187951663147
1,4,3,2,2,2,2,2,2,2,2,2,1,2,1,1,NA,2,2,2,NA,2,2,2,2,1,2,2,1,2,2,2,1,2,NA,2,2,2,NA,1,2,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,3,13,4,3,15,2,1,5,15,2,6,5,3,4,9,3,15,14,1,1,3,3,1,1,3,3,3,3,2,1,2,1,2,2,1,1,NA,1,2,NA,2,NA,NA,2,1,1,NA,NA,NA,1,4,1,NA,NA,NA,1,1,1,1,1,6,2,2,NA,1,2,2,5,NA,2,NA,2,2,3,1,2,3,1,1,1,1,2.596544679365721
1,3,3,2,2,2,2,2,2,2,1,2,1,2,2,1,NA,2,2,2,NA,2,1,2,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,1,2,1,2,1,2,2,2,NA,2,2,2,3,4,1,2,4,8,1,5,1,1,11,6,1,4,15,3,7,8,3,2,3,3,3,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,1,NA,3,NA,NA,1,2,1,2,6,1,2,NA,2,3,2,1,NA,2,NA,1,2,4,1,2,3,1,2,1,1,0.30140975983382035
1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,1,2,2,1,2,2,2,1,2,2,2,NA,2,2,2,NA,1,1,2,2,2,2,2,2,1,2,2,2,2,NA,2,2,2,3,4,2,3,1,6,3,13,2,1,14,9,2,1,11,2,4,5,2,2,1,1,2,3,1,1,2,3,1,2,2,2,1,1,1,2,NA,2,2,1,NA,1,1,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,2,NA,2,4,2,4,1,1,1,NA,3,1,2,5,NA,2,1,1,2,1,3,5,3,1,2,1,2,0.17028191635120335
1,1,3,2,2,2,2,2,2,2,1,2,1,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,1,1,2,1,2,2,2,NA,2,2,2,2,11,1,1,3,2,2,4,1,1,6,1,1,6,11,3,15,10,2,6,3,4,2,3,3,3,3,3,1,1,2,2,2,1,2,2,NA,2,2,1,NA,1,1,NA,NA,1,NA,NA,NA,1,2,NA,NA,2,NA,NA,2,4,2,4,1,2,1,NA,3,1,1,1,NA,2,1,1,2,1,3,5,3,2,2,2,2,0.9937640265315786
1,3,3,2,2,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,3,7,8,3,9,1,1,5,9,3,3,9,2,14,6,2,3,11,4,5,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,3,1,NA,4,NA,NA,2,3,1,2,1,1,1,NA,1,3,2,1,NA,2,NA,2,2,1,1,1,3,1,1,1,1,1.9410258305329826
1,3,3,2,2,1,2,1,2,1,2,2,2,2,2,2,NA,2,2,2,NA,2,2,1,2,1,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,1,2,1,2,2,1,2,2,2,2,2,NA,2,2,2,2,12,10,1,5,15,3,1,2,3,7,4,3,1,9,1,13,5,5,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,1,1,NA,NA,NA,3,NA,NA,NA,5,NA,1,2,1,2,1,2,2,NA,2,2,2,1,NA,1,1,2,2,1,3,6,3,2,4,1,1,0.293066403606474
1,3,3,2,1,2,2,2,2,2,2,2,1,2,1,2,NA,2,2,2,NA,2,2,2,2,1,1,2,2,2,1,2,2,2,NA,2,2,2,NA,1,1,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,3,3,2,3,4,9,3,7,6,2,4,12,3,15,2,3,5,3,4,2,2,2,2,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,1,1,NA,NA,NA,3,NA,NA,4,NA,NA,2,4,2,4,7,1,2,NA,3,1,2,1,NA,3,1,1,2,4,3,6,3,2,4,2,2,0.5147058999072612
1,2,3,2,1,2,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,NA,1,2,2,1,2,2,2,2,2,1,2,2,2,NA,2,2,2,NA,2,1,2,1,2,2,2,2,2,1,2,2,2,NA,2,2,2,1,11,5,3,6,5,3,1,7,2,6,10,3,3,4,3,2,6,3,2,3,3,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,3,NA,NA,NA,3,NA,2,3,2,3,8,1,2,NA,2,2,2,1,NA,2,1,1,2,1,2,4,3,2,1,NA,1,1.1618004830869195
1,3,3,1,2,2,2,2,1,2,2,2,1,2,2,2,NA,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,NA,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,3,4,3,2,15,6,1,12,15,2,1,3,2,7,14,2,6,12,6,7,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,NA,1,2,2,NA,2,1,NA,NA,1,NA,NA,NA,1,4,NA,NA,NA,6,NA,2,4,2,4,6,1,2,NA,3,1,2,5,NA,1,1,2,2,7,3,6,3,1,4,2,2,0.47250672149927586
1,1,3,2,1,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,2,1,2,1,2,7,1,2,4,2,6,11,1,14,8,1,4,2,2,6,1,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,2,1,NA,NA,NA,2,2,3,1,2,1,NA,2,NA,3,2,2,1,NA,3,NA,2,2,1,1,2,3,2,1,1,1,1.6479955226224354
1,4,3,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,3,4,10,3,3,7,3,4,6,3,13,11,3,14,15,3,4,6,4,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,NA,4,2,4,2,4,3,NA,1,NA,2,3,2,4,NA,2,1,3,2,1,2,3,3,1,2,2,2,1.300626860037945
1,2,3,2,2,1,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,1,2,2,NA,2,2,2,NA,2,2,1,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,1,11,9,1,5,6,2,3,5,3,1,9,1,11,3,3,9,2,5,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,1,1,NA,NA,NA,3,NA,NA,NA,5,NA,2,4,2,4,1,1,1,NA,3,2,2,1,NA,2,1,2,2,1,3,5,3,1,2,1,2,0.7044911695827571
1,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,1,1,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,3,11,7,3,2,14,3,12,1,3,15,11,3,4,9,3,11,9,3,5,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,2,NA,NA,3,NA,NA,1,2,1,2,7,NA,2,NA,1,1,1,3,NA,2,1,3,1,5,1,2,3,1,1,1,1,1.0036057559140756
1,1,3,2,2,2,2,2,2,1,1,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,3,4,9,3,2,1,1,10,5,3,13,1,1,5,15,1,7,4,5,6,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,1,1,NA,NA,NA,2,NA,NA,NA,5,NA,2,3,2,3,2,NA,2,NA,2,2,2,4,NA,2,1,1,2,1,1,2,3,2,4,NA,1,0.5862906094095551
1,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,1,2,1,2,1,2,2,2,NA,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,2,7,15,2,2,11,2,10,8,2,11,12,1,10,7,1,13,4,5,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,3,NA,1,5,NA,NA,1,2,1,2,3,NA,2,NA,1,2,2,4,NA,3,NA,2,1,5,1,2,3,1,1,1,1,0.4232896271515768
1,4,3,2,2,2,2,2,1,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,1,1,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,1,1,2,2,2,1,2,2,2,NA,2,2,2,1,13,5,3,5,2,3,9,7,3,6,8,1,13,5,3,2,14,1,7,1,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,4,NA,NA,1,NA,NA,1,1,1,1,6,NA,1,NA,1,1,2,4,NA,1,1,1,2,5,1,1,3,1,1,1,1,1.1060376439691033
1,1,3,2,2,2,2,2,2,1,1,1,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,1,1,1,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,1,1,1,2,2,2,2,NA,2,2,2,2,5,7,1,5,11,2,9,10,2,10,12,2,1,5,1,6,1,4,5,3,3,3,3,3,3,3,3,2,1,2,2,2,2,2,2,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,NA,1,2,NA,NA,4,NA,NA,2,4,2,4,1,2,2,NA,1,2,1,1,NA,2,1,1,2,1,3,6,3,1,2,2,2,0.990031378956833
1,2,3,2,2,2,2,2,1,2,2,2,1,2,1,2,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,1,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,1,1,NA,2,2,2,1,14,1,1,4,1,1,8,6,2,3,2,1,13,10,1,11,1,5,6,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,5,1,1,1,1,1,1,1,1,3,3,2,1,NA,3,1,1,2,1,1,1,3,1,1,1,1,0.36825815186650623
1,3,3,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,2,15,6,3,9,8,3,8,2,3,4,1,3,4,2,3,12,15,4,7,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,3,NA,NA,NA,4,NA,1,2,1,2,3,NA,2,NA,2,2,2,4,NA,3,1,2,2,3,2,4,3,2,4,NA,4,0.1285810971453902
1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,1,2,2,2,2,2,2,2,2,2,1,2,NA,2,2,2,3,1,2,1,5,7,2,9,5,3,7,4,2,13,12,1,5,14,5,2,1,1,1,1,2,2,2,3,2,1,1,2,2,2,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4,1,NA,5,NA,NA,1,2,1,2,1,2,2,NA,2,3,2,5,NA,2,NA,1,1,5,2,4,3,1,4,1,1,0.7771789628113035
1,4,3,1,2,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,1,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,3,4,9,3,1,2,3,3,15,2,1,5,1,6,4,3,4,2,2,2,2,2,3,4,2,1,4,4,1,2,2,2,1,1,2,1,NA,2,2,1,NA,1,1,NA,NA,1,NA,NA,NA,1,4,NA,NA,2,NA,NA,2,4,2,4,1,2,1,NA,3,2,2,1,NA,2,1,1,2,1,3,5,3,2,2,2,2,1.6850237237169474
1,3,3,2,1,2,2,2,2,1,2,2,1,2,2,2,NA,2,2,2,NA,2,2,2,1,2,1,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,2,2,2,1,NA,2,2,2,3,15,7,3,3,8,3,13,3,3,1,5,3,7,1,3,4,7,4,3,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,NA,4,NA,NA,1,2,1,2,3,1,2,NA,3,1,2,1,NA,3,1,1,2,5,2,4,3,2,4,NA,4,0.11154009509400446
1,1,3,2,2,2,2,2,2,2,1,2,1,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,1,1,2,2,1,2,2,NA,2,2,2,NA,2,2,2,2,2,2,1,1,2,2,2,1,2,NA,2,2,2,3,9,7,3,10,9,3,15,3,2,11,4,1,6,4,3,13,3,1,5,4,3,3,4,4,4,4,4,1,2,2,1,1,2,1,2,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,NA,1,2,NA,NA,1,NA,NA,2,4,2,4,3,2,1,NA,3,2,2,1,NA,3,1,1,2,7,3,5,3,1,2,NA,2,1.040824094173754
1,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,1,1,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,3,8,6,3,5,6,3,1,4,3,13,5,3,6,10,3,4,6,1,6,4,4,4,4,4,4,4,4,1,2,2,2,1,1,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,4,NA,NA,NA,1,NA,2,4,2,4,7,NA,2,NA,2,1,1,4,NA,2,1,1,2,1,2,4,3,1,2,2,2,1.1069287440794906
1,3,3,2,2,2,2,2,2,1,1,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,2,1,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,3,2,9,1,6,9,2,2,8,2,8,12,2,9,7,2,9,8,3,2,1,2,2,2,2,3,4,3,2,1,1,2,2,2,1,2,NA,2,2,NA,2,NA,NA,2,1,1,NA,NA,NA,1,3,NA,NA,3,NA,NA,1,2,1,2,2,NA,2,NA,1,3,2,4,NA,3,1,3,2,5,1,2,3,1,1,1,1,1.1752436529871089
1,3,3,2,2,2,2,2,1,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,1,1,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,2,6,13,2,9,8,1,13,15,2,1,5,2,11,10,2,8,10,5,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,3,1,NA,NA,5,NA,1,1,1,1,4,2,2,NA,1,2,1,5,NA,2,NA,1,1,5,1,2,3,1,1,1,1,1.4375446275815038
